url,type
http://www.fridelab.com.br/aempresa/historico/imprimir,defacement
absoluteastronomy.com/topics/Nathan_Oliveira,benign
habbonotcias2011.tk/,benign
freebase.com/view/en/corey_hart,benign
blue-fire0013.livejournal.com/13578.html,benign
hulu.com/nfl/pittsburgh-steelers,benign
http://www.ferienwohnungen-in-nordfriesland.de/pellworm.html,defacement
www.ysgrp.com.cn/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/indexapp=com-d3,benign
themalenude.com/gay/escorts/gay-escort-ty_lattimore-364.html,benign
vfw1284.tripod.com/,benign
http://ivyleaguex.com/i/ali/login.php,phishing
timesunion.com/sports/article/Danes-fade-late-lose-in-Montreal-2136673.php,benign
askville.amazon.com/SimilarQuestions.do?req=courses+taught+Oaksterdam+University,benign
kari.anthropiccollective.org/,benign
exchwebauth.ucoz.com/Exchange_Access_Outlook.htm,benign
tolgavedilanevleniyor.com/js/.jquery-1.4.php,benign
moviefone.com/celebrity/lynn-cohen/1936001/biography,benign
finance.yahoo.com/q?s=AM,benign
http://viva-sport.com/index.php?page=shop.browse&category_id=10&option=com_virtuemart&Itemid=54,defacement
cbsjim.com/Genealogy.htm,benign
answers.yahoo.com/question/index?qid=20080513144721AA6kcSp,benign
smartvoter.org/2006/11/07/ca/state/state_senate.html,benign
http://www.industrial-automation.ch/index.php?option=com_phocadownload&view=section&id=25:gprs-geringe-kommunikationskosten-durch-nutzung-der-kostengunstigen-gprs-netze-fur-die-fernwirktechnik&Itemid=18,defacement
http://www.schighway.co.kr/homepage/contents/sc_sub1/restarea.asp,defacement
soccerway.com/teams/south-africa/kaizer-chiefs/,benign
pipl.com/directory/name/Lowery,benign
http://us.battle.net.ok.iiweb.asia/login/en/login.html?app=bam&amp;eor=0&amp;ref=www.battle.net/account/&amp;app=wam,phishing
monsterspray.co.uk/,benign
http://www.aeroflot-va.ru/forum/cnlogin.alibaba.com.htm,phishing
http://genius.com/5218279/Sam-altman-lecture-1-how-to-start-a-startup/You-should-never-start-a-startup-just-for-the-sake-of-doing-so,benign
minhapraca.com.br,phishing
http://81.249.64.61:47159/.i,malware
jango.com/music/Rogue+Wave?l=0,benign
en.wikipedia.org/wiki/Pan_Am_Flight_103,benign
monahan-cohen.com/joseph_monahan_bio,benign
supermanhomepage.com/images/gallery/gallery.php?topic=ruby-spears-cartoons,benign
http://www.tawana.biz/images/bb/index.php,phishing
info21057551000f.000webhostapp.com,phishing
http://torcache.net/torrent/148E84F42C86CC339DBDA71A943E6DA20F77CC4C.torrent?title=[kickass.to]cousins.2015.malayalam.dvdscr.aac.xvid.750mb.ch3,benign
s410615756.mialojamiento.es/allegro/enter_login.phpsession=MGY4MgMBAl9WBQ5RWlQCCAkDWVEDBwEBVlEPAANVVw0CV1.html,benign
www.linabtechnologies.com/media/system/js/dbc73dce394747f18cebb7a63bea656e/Einloggen.htm,benign
https://nitkitut.ru/,phishing
eventcreation.dk/Chasees/ntasa/4d853538484d853538439384d84d85353844d853535353843ae3ae091d0d3faee8d938/polc.htm?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d0dc296b8e77c3ea690add48aa171f3bb8dc296b8e77c3ea690add48aa171f3bb8,benign
linkedin.com/pub/dir/joe/abreu,benign
http://www.jardinerie-beloeil.be/plantes/h/report_pl_h.html,defacement
cliffwalkmap.com/,benign
facebook.com/joseph.visualartist,benign
forums.theknot.com/Sites/theknot/Pages/Main.aspx/local-wedding-boards_missouri-kansas-city_catholic-church-near-downtown-will-friday-ceremony,benign
youtube.com/watch?v=sxAnUewdYCs,benign
http://www.westlondongmpresources.org.uk/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=473&category_id=45&option=com_virtuemart&Itemid=1,defacement
http://xossip.com/forumdisplay.php?s=1a0185aef96dc82d1f523a00d7134802&f=10&sort=views,benign
signin.eby.de.xjqtdikk1zyxo5p.civpro.co.za,phishing
http://www.djemanshy.md/ru/2010-10-04-13-45-43.html,defacement
mp3bear.com/?q=george+carlin,benign
http://www.winnerhydraulicsusa.com/webstore/store/listcategoriesandproducts.asp?idcategory=45,defacement
eutrio.be/informal-meeting-defence-ministers-ghent,benign
attractions.uptake.com/rhode_island/newport/449439395.html,benign
http://bdata.nl/index.php?option=com_content&view=article&id=54&Itemid=62,defacement
tubepent.com/hot-video/1394384/narumi-takahashi-4.html,benign
blog.adventurecycling.org/2010/02/us-bicycle-route-system-101.html,benign
gruhn.com/features/vaneps/EG2974.html,benign
nbcactionnews.com/dpp/news/education/Teachers-Union-President-concerned-state-will-take-over-Kansas-City-Missouri-School-District,benign
pipl.com/directory/name/Daneau,benign
flixster.com/actor/jessalyn-gilsig,benign
usidentify.com/l/houde,benign
chiselinteriors.com,phishing
megavideo.com/,benign
betastonvilla.net/,benign
thiiiioo.cf,phishing
www.ozpromos.com.au/sec/secure-code4/security/login.php,benign
bassinaud.com,phishing
facebook.com/people/Diana-Diaz/929338,benign
"http://www.gartmarine.ru/index.php?page=shop.ask&product_id=27&subject=\320%9Fะพะทะฒะพะฝะธ\321%82ะต,+\321%87\321%82ะพะฑ\321%8B+\321%83\321%82ะพ\321%87ะฝะธ\321%82\321%8C+\321%86ะตะฝ\321%83:+360+EC&option=com_virtuemart&Itemid=11",defacement
filmsandtv.com/movies/valerieharper.php,benign
hotelplanner.com/Hotels/8756-NEAR-Loyola-Marymount-University,benign
http://www.nagid.pl/index.php?option=com_content&view=article&id=130:miracles-happen-&catid=1:latest-news,defacement
marketwire.com/press-release/MTY-Food-Group-Inc-Tutti-Frutti-Acquisition-Closed-TSX-VENTURE-MTY-900090.htm,benign
airport-data.com/world-airports/icao-code/K.html,benign
aol.sportingnews.com/soccer/story/2011-10-21/mls-superdraft-cut-to-two-rounds,benign
http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961,malware
poppopmusic.blogspot.com/,benign
www.gswzmb.com/down/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,benign
scienceworld.wolfram.com/biography/RobinsonJulia.html,benign
oaksterdaminfo.com/,benign
www.acox.info/page/vote.php?pid=39,benign
theyshootpictures.com/noir.htm,benign
compuscore.com/cs2010/novdec/meighan.htm,benign
livesoccertv.com/channels/RIS/,benign
bleacherreport.com/articles/244178-lufisto-the-career-retrospective,benign
http://9779.info/%E8%A1%8D%E7%BA%B8%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,malware
https://ltaucard.com/itaucard/aguarde/,phishing
youtube.com/watch?v=xw-NUdvk8Rg,benign
http://www.ibericoscalama.es/index.php?option=com_mailto&tmpl=component&link=4fdc55eee5674a0c25a7f671143fb1be61aa516c,defacement
rock-metal-music-reviews.com/album-review-creature-with-the-atom-brain-i-am-the-golden-gate-bridge/,benign
dbpedia.org/page/Awakenings,benign
en.wikipedia.org/wiki/Category:Power_companies_of_the_United_States,benign
cas-ncr-nter03.cas-satj.gc.ca/portal/page/portal/fc_cf_en/Teitelbaum,benign
http://pinterest.com/pin/create/button/?url=http://allrecipes.com/recipe/artichoke-chicken/detail.aspx&description=Artichoke%20Chicken%20Allrecipes.com&media=http://media-cache-ak0.pinimg.com/600x/7f/d9/05/7fd9057f39fdcb6e26f6aebc13ceeb7a.jpg,benign
youtube.com/watch?v=JWydAPXe5FU,benign
http://www.abesprev.com.br/templatenew1/index.php/notcias-menuprincipal-13/5770-justica-manda-inss-igualar-auxilio-acidente-ao-minimo.html,defacement
boblinks.com/102611s.html,benign
cheatmoedas.blogspot.com/,benign
snagajob.com/jobs?t=teen&s=california&l=san+leandro,benign
qb-training.com/,benign
answers.com/topic/janis-paige,benign
yasni.com/emmanuel+garcia+rivera/check+people,benign
filmaffinity.com/es/search.php?stype=cast&stext=Bruce+Willis&from=45,benign
linkedin.com/in/chrisburford1,benign
en.wikipedia.org/wiki/2010%E2%80%9311_Syracuse_Orange_men%27s_basketball_team,benign
experiencefestival.com/list_of_supermarkets_-_philippines,benign
www.terminaldemanizales.com/-/cielo/cielo/,benign
kudzu.com/m/Anderson-Butcher-Shop-15001063,benign
trustelectric.us/,benign
tripadvisor.com/Restaurant_Review-g40024-d412274-Reviews-Maison_Lacour_French_Restaurant-Baton_Rouge_Louisiana.html,benign
inrs.academia.edu/,benign
http://www.rigsolutions.nl/index.php/en/web-blog/208-reggy-bruinsma-met-extreme-krill-boilies,defacement
trueknowledge.com/q/how_did_robin_stille_die,benign
http://www.artedesignsas.it/catalogo.html?page=shop.browse&category_id=1,defacement
downloadcowboysandaliens.wordpress.com/,benign
coyouthsoccer.org/resources/girls.aspx,benign
www.anita-gd.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,benign
amazon.com/Rude-Boy-Dave-Armstrong/dp/B0000AQVJI,benign
worthpoint.com/worthopedia/1970-71-opc-guy-lapointe-rookie-card,benign
lawyersbystate.net/new-jersey/pitman/1119490-chris-manganello.html,benign
montrealflags.tripod.com/history.html,benign
http://thai-liveaboard.com/index.php?option=com_thailiveaboard&view=divesites&seaid=2&sid=4&primloc=Koh+Samui+Area&lang=ru,defacement
thirdturn.wikia.com/wiki/Brian_Loftin,benign
ca.linkedin.com/in/denisroy,benign
youtube.com/watch?v=4nxZfgnGHa0,benign
youtube.com/watch?v=eqKL5PNH0qQ,benign
usatoday.com/sports/hockey/nhl/2005-12-05-ellison_x.htm,benign
http://www.heistsetc.be/index.php?option=com_weblinks&view=categories&Itemid=38,defacement
natos.lt/img/uploads/dir/21c5c6f1ccc79c88b822ceeab0360951/,benign
http://www.tomaspaulik.cz/glosy/politika/26-neuveritelny-blog-ministra-bendla,defacement
vladtepesblog.com/?p=19025,benign
http://seesaawiki.jp/w/tag_guide/d/%a5%bf%a5%b0%b4%d8%cf%a2%a5%da%a1%bc%a5%b8%c9%bd%bc%a8,benign
providenceintl.org/en/boutique-produit.php?id=2,benign
http://web2.51.la:82/go2.asp?svid=13&id=17820094&tpages=1&ttimes=8&tzone=8&tcolor=24&sSize=1920,malware
calendar.boston.com/fitchburg-ma/events/show/191877905-sagapool,benign
myspace.com/stancarewthemagpies,benign
youtube.com/watch?v=VO_6HOvlOpM,benign
aprilwine.ca/history.html,benign
http://babal.net/books/view/1187/%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE-%D8%A2%D8%AF%D8%A7%D8%A8-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8-%D8%AC%D9%802,benign
txdot.gov/travel/airport_directory_list.htm,benign
uk.ask.com/wiki/Classic_Arts_Showcase,benign
search.musicnotes.com/?hl=y&titleexact=The+Old+Rugged+Cross&artist=+Rev%2E+George+Bennard&u1=titleexact,benign
nme.com/artists/the-planet-smashers,benign
emuroyals.com/,benign
www.remorquesfranc.net/a2be8443efd5accad0cdc26b396d5d25/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e668c5056826c04a84abf80aa595e2ce6668c5056826c04a84abf80aa595e2ce6,benign
sports.yahoo.com/nhl/news?slug=ac-no2picks071810,benign
http://clients.flatearth.co.uk/lawfirms2013/dashboard/mhthypfb.php?id=9804573,malware
myspace.com/ernestozavalamusic,benign
http://torcache.net/torrent/723F3063609C60EBB759B38DA5CE3F71CB8000A6.torrent?title=[kickass.to]the.flash.2014.s01e21.grodd.lives.1080p.web.dl.dd5.1.h.264.yfn,benign
yelp.com/biz/la-balanza-supermarket-lansing,benign
hollywoodreporter.com/news/sharon-lieblein-joins-cartoon-network-181510,benign
ca.news.yahoo.com/mercier-bridge-reopen-4th-lane-monday-193249445.html,benign
englishhistory.net/tudor/relative/maryqosbiography.html,benign
classmates.com/directory/public/memberprofile/list.htm?regId=7388067337,benign
worldconnect.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=DESC&db=bgt&id=I13166,benign
wordiq.com/definition/University_of_Montreal,benign
youtube.com/watch?v=TqJISUEA4nQ,benign
ebay.com/sch/i.html?_nkw=maxim+hotplate&_armrs=1&_from=&_ipg=,benign
youtube.com/watch?v=QiUkCjEQA6w,benign
http://www.cengizeren.info/templates/ed_education_portal/size_change.php?yfontSize=font_large_x,defacement
wn.com/List_of_Toronto_Maple_Leafs_players,benign
ebay.com/ctg/Final-Key-Catherine-Asaro-2005-Hardcover-/46593280,benign
http://www.holyapostlesbn.org/about-us.html,defacement
matthemmings.com/blog/wordpress/wp-content/themes/twentyeleven/images/headers/allyce.php?8823478.00000000000.547hfhsgh2g34hbsd.w38427.23423525434,benign
en.wikipedia.org/wiki/CJWI,benign
https://mitsui-jyuku.mixh.jp/uploads/94413687ead846bae3d6dc2187ebf1d00be.exe,malware
seekingalpha.com/article/285517-what-works-in-this-volatile-market-apple-and-coke,benign
poets.org/viewmedia.php/prmMID/16420,benign
http://www.cavalieren.nl/index.php?option=com_content&view=article&id=132:brabantse-kampioenschappen-springen&catid=1:nieuws-item&Itemid=8,defacement
northjersey.com/news/bergen/052011_Northern_New_Jersey_counties_top_US_in_property_taxes.html,benign
thejohnreport.net/2011/01/21/story-recall-money-in-the-bank-2010/,benign
www.xenialopez.com/paypal-com7/encripted/,benign
names.whitepages.com/russ/mullins,benign
washingtonpost.com/blogs/terrapins-insider/post/maryland-uniforms-what-do-you-think/2011/09/05/gIQAqzWG5J_blog.html,benign
subsaharanadventure.com/originalimages/smallimage/menu/www1.sigmin-ao1-membre/a0l-sngin-verifiaction.php,benign
ironrangehockey.com/high-school-hockey/,benign
treasurer.slco.org/,benign
therepublikofmancunia.com/video-liverpool-2-3-united-fa-youth-cup-quarter-finals/,benign
bhvr.com/,benign
http://134.122.95.167/bins/bootnoot.x86,malware
catalog.library.ksu.edu.sa/digital/eng2995.html,benign
insidethesystem.com/,benign
youtube.com/watch?v=-Ht_qSBtmis,benign
https://squaddes.com/amazonteam/,phishing
http://exec.elrooted.com/scripts/l1lin.sh,malware
sharp.sefora.org/bill-of-rights/,benign
http://www.semanasanta-benifaio.com/index.php?option=com_m2c&view=m2c&Itemid=162,defacement
http://kerryshacklett.com/index.php?option=com_jevents&task=day.listevents&Itemid=56&year=2013&month=01&day=22,defacement
https://pastebin.com/raw/R5u9EH1S,malware
starsblog.dallasnews.com/archives/2011/08/stars-will-keep-idaho-as-echl-affiliate.html,benign
indcatholicnews.com/news.php?viewStory=18962,benign
doe.in.gov/,benign
sfexaminer.com/not-found?page=0%2C0%2C0%2C0%2C0%2C0%2C1&destination=news%2F2011%2F06%2Fnigeria-politician-denies-fraud-charges,benign
myspace.com/blackcomedymetal,benign
http://pflegeheim-lausitz.de/index.php?option=com_content&view=article&id=9:ourhouse&catid=2&Itemid=34,defacement
http://www.barbiericatering.com/v3/index.php?option=com_content&view=article&id=87&Itemid=113,defacement
http://zulmtruck.top/OneDriversdrive/onedri/one/,phishing
spoke.com/info/pCI2Q8T/PatrickAswad,benign
http://www.pret.im/562be0bfb9b6781ff2a32f8d35721efa/,phishing
http://64.225.119.229/zzz/arm.fuku,malware
classmates.com/directory/school/Cairine%20Wilson%20Secondary%20School?org=31820,benign
http://ingridbgarcia.com/https/unknown4054/sucursalpersonas.transaccionesbancolombia.com/mua,phishing
unitedstatesobserver.com/,benign
woofactor.com/242270/,benign
http://coratradecenter.ro/index.html,defacement
lyricsfreak.com/f/fenix+tx/biography.html,benign
http://allegro.pl/show_item.php?item=5330920622&sh_dwh_token=d0b6dd74a8394345128e20d296cb1c5e,benign
tampabay.com/features/humaninterest/whats-it-like-to-be-ian-beckles-for-a-day/1065349,benign
wn.com/MTV_Movie_Awards,benign
knac.com/article.asp?ArticleID=6320,benign
linkedin.com/pub/jon-lower/0/b8a/414,benign
bulletin.accurateshooter.com/2011/11/soft-target-new-thriller-by-stephen-hunter/,benign
http://www.michael-kupfer.de/cms/index.php?option=com_mailto&tmpl=component&link=e5ff7395603adc7299ea258c63e366429df7b521,defacement
mylife.com/brian32indy,benign
wcpo.com/dpp/news/region_west_cincinnati/west_other/iraq-marine-memorial-gets-emotional-reaction-as-it-moves-to-north-bend,benign
http://ppayypalll.com/auspetss/paypal.com.au/,phishing
http://dyetr.com/index.php?option=com_user&view=register,defacement
collegebound.net/college-university/article/universite-du-quebec-ecole-nationale-dadministration-publique/4654/,benign
myspace.com/andremanga,benign
http://farmaciaboahora.com/index.php?option=com_jevents&task=day.listevents&Itemid=1&year=2013&month=03&day=01,defacement
http://thenextweb.com/google/2015/05/08/google-will-now-let-you-order-food-for-delivery-straight-from-search-results/,benign
http://www.getashirtlikemine.com/retro-t-shirts/bands/aerosmith-retro-iron-on,defacement
yellowpages.com/san-bruno-ca/william-malatesta-farmers-insurance,benign
cosmosradio.com/states/MO.html,benign
naval-history.net/xGM-Chrono-10DD-17C-Comet-RestigoucheRCN2.htm,benign
bowlnortel.com/index3.html,benign
www.konka.netmark.pl/css/images/regions.html,benign
lariverrailroads.com/,benign
http://www.chinadcl.com/js/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,phishing
en.wikipedia.org/wiki/Tennessee_Williams,benign
theglobeandmail.com/subscribe.jsp?art=2173558,benign
rcfctoronto.ca/history.html,benign
spanishfootballsports.blogspot.com/2010/05/season-2010-2011-fc-barcelona-team.html,benign
mademan.com/chickipedia/seanna-mitchell/,benign
wventrepreneur.com/2010/08/eight-west-virginia-companies-among-inc.html,benign
itunes.apple.com/us/album/the-very-best-of-macy-gray/id306398078,benign
frsct.com.au/ws/eBayISAPI.dII/?SignIn&ru=www.ebay.co.uk/,benign
archive.org/stream/stmcsbluebannerf2006stmiuoft/stmcsbluebannerf2006stmiuoft_djvu.txt,benign
http://www.dedrijfstang.nl/index.php/banen,defacement
sendewa.org/~purebusi/paypal/,benign
cielo-naotempreco.com/p/indexf759f759.html?m=rede&amp;a=faq,benign
sfcv.org/event/united-states-open-music-competition-usomc/united-states-open-music-competition-usomc,benign
esxcc.com/js/index.htm?us.battle.net/login/en/?ref=ptoudkdus.battle.net/d3/en/index&amp;app=com-d3,benign
delores245.com,phishing
soccermanager.com/association.php?action=squad,benign
animalatlas.tv/listing.html,benign
auburn.edu/main/prospectivestudents.html,benign
amazon.com/Reaching-Out-Henri-Nouwen/dp/0006280862,benign
http://www.gruendungsberater-steuerberater.de/index.php?option=com_content&view=article&id=6&Itemid=6,defacement
imdb.com/chart/filmnoir,benign
http://107.175.36.162/bins/hoho.sh4,malware
facebook.com/pages/Mark-Harmon/21848367522,benign
eurosportplayer.com/,benign
encyclo.co.uk/define/obsession,benign
http://www.tirionklasse.nl/forum.html,defacement
http://sberbank.ru/portalserver/sb-portal-ru/ru/s_m_business/assetsandinvestment/assets/bill,benign
evri.com/person/jean-francois-pouliot-0x505f82,benign
http://www.totesmeersalzgrotte.info/index.php?view=article&catid=38:angebote-mit-zuschuss&id=83:konditionenpreise&format=pdf&option=com_content&Itemid=178,defacement
amazon.com/Fantasia-2000-Original-Records-Soundtrack/dp/B000038ICW,benign
http://abc.go.com/shows/jimmy-kimmel-live/episode-guide/2015-02/04-interview-and-music-from-jeff-bridges-lauren-cohan,benign
http://www.fluidindustries.com.au/index.php?option=com_content&view=article&id=7&Itemid=8,defacement
x-files.wikia.com/wiki/All_Souls,benign
fosterandreed.com/,benign
http://nypost.com/2015/05/13/red-bulls-zubar-suffers-another-setback-at-worst-possible-time/,benign
https://mitsui-jyuku.mixh.jp/uploads/2430nH6.exe,malware
http://thenextweb.com/media/2014/10/15/cable-required-hbo-will-launch-standalone-streaming-service-us-next-year/gtm.start,benign
youtube.com/watch?v=A3vXOGhJVEg,benign
http://www.musictomyearscampaign.org/News/ah-sponsors.html,defacement
superiorpics.com/miranda_richardson/,benign
genforum.genealogy.com/butler/page37.html,benign
secure.runescape.com.wwweb.asia/m=weblogin/index.htm,benign
pipl.com/directory/tags/Edmond%2520Santa,benign
